White Female	            Rate	 	Lambda	 	Heart Diseases	Stroke	 	COPD	 	Motor Accidents Other Accidents Pneumonia/Influenza Diabetes	AIDS	 	Suicide	 	Cirrhosis	Homicide	Residual	Esophagus, Mouth, Pharynx Stomach Colorectal	Lung	 	Ovary	 	Prostate	Breast	 	Pancreas	Other Cancers
White Female 81	0.0542300000	0.0557558685	0.0201842427	0.0052800152	0.0028140597	0.0002072478	0.0007421153	0.0025836583	0.0014611438	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0115584363	0.0002216449	0.0002068168	0.0012023288	0.0026286285	0.0005772748	0.0000000000	0.0018034932	0.0005918121	0.0036929502
White Female 82	0.0603600000	0.0622584558	0.0225382514	0.0058958025	0.0031422524	0.0002314183	0.0008286653	0.0028849802	0.0016315513	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0129064512	0.0002474944	0.0002309371	0.0013425517	0.0029351950	0.0006446001	0.0000000000	0.0020138275	0.0006608328	0.0041236444
White Female 83	0.0675300000	0.0699182996	0.0253111998	0.0066211807	0.0035288531	0.0002598904	0.0009306185	0.0032399280	0.0018322859	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0144943705	0.0002779444	0.0002593499	0.0015077298	0.0032963208	0.0007239072	0.0000000000	0.0022615948	0.0007421371	0.0046309887
White Female 84	0.0760000000	0.0790432073	0.0286145176	0.0074852988	0.0039893972	0.0002938082	0.0010520718	0.0036627649	0.0020714141	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0163860039	0.0003142184	0.0002931972	0.0017045009	0.0037265176	0.0008183830	0.0000000000	0.0025567513	0.0008389920	0.0052353704
White Female 85	0.0857920000	0.0896971623	0.0324713674	0.0084942158	0.0045271140	0.0003334096	0.0011938768	0.0041564561	0.0023506127	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0185946156	0.0003565708	0.0003327163	0.0019342445	0.0042288017	0.0009286899	0.0000000000	0.0029013668	0.0009520768	0.0059410275
White Female 86	0.0949800000	0.0997982361	0.0361280681	0.0094507756	0.0050369262	0.0003709559	0.0013283230	0.0046245274	0.0026153225	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0206886125	0.0003967253	0.0003701845	0.0021520658	0.0047050201	0.0010332726	0.0000000000	0.0032280986	0.0010592930	0.0066100649
White Female 87	0.1050620000	0.1110008368	0.0401835338	0.0105116487	0.0056023337	0.0004125966	0.0014774305	0.0051436422	0.0029088990	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0230109609	0.0004412587	0.0004117386	0.0023936405	0.0052331704	0.0011492600	0.0000000000	0.0035904608	0.0011782013	0.0073520612
White Female 88	0.1160710000	0.1233785363	0.0446643983	0.0116838023	0.0062270498	0.0004586052	0.0016421788	0.0057172095	0.0032332702	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0255769123	0.0004904635	0.0004576515	0.0026605553	0.0058167210	0.0012774140	0.0000000000	0.0039908329	0.0013095825	0.0081718893
White Female 89	0.1280350000	0.1370059935	0.0495976889	0.0129743064	0.0069148425	0.0005092593	0.0018235614	0.0063486891	0.0035903927	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0284019440	0.0005446364	0.0005082003	0.0029544200	0.0064591919	0.0014185074	0.0000000000	0.0044316300	0.0014542291	0.0090744942
White Female 90	0.1409760000	0.1519584179	0.0550106323	0.0143902834	0.0076695077	0.0005648383	0.0020225794	0.0070415661	0.0039822374	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0315016472	0.0006040763	0.0005636637	0.0032768566	0.0071641288	0.0015733191	0.0000000000	0.0049152849	0.0016129393	0.0100648574
White Female 91	0.1549100000	0.1683121484	0.0609308641	0.0159389625	0.0084948984	0.0006256261	0.0022402490	0.0077993778	0.0044108049	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0348918474	0.0006690869	0.0006243251	0.0036295112	0.0079351307	0.0017426393	0.0000000000	0.0054442667	0.0017865234	0.0111480350
White Female 92	0.1698420000	0.1861392349	0.0673844671	0.0176271666	0.0093946509	0.0006918904	0.0024775290	0.0086254631	0.0048779833	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0385874807	0.0007399544	0.0006904516	0.0040139374	0.0087755944	0.0019272141	0.0000000000	0.0060209061	0.0019757463	0.0123287994
White Female 93	0.1857750000	0.2055185384	0.0743999899	0.0194623638	0.0103727456	0.0007639244	0.0027354692	0.0095234761	0.0053858392	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0426048954	0.0008169925	0.0007623358	0.0044318359	0.0096892380	0.0021278600	0.0000000000	0.0066477539	0.0021814450	0.0136123737
White Female 94	0.2027000000	0.2265242595	0.0820042938	0.0214515809	0.0114329273	0.0008420039	0.0030150571	0.0104968554	0.0059363172	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0469594736	0.0009004960	0.0008402529	0.0048848068	0.0106795595	0.0023453451	0.0000000000	0.0073272102	0.0024044070	0.0150036727
White Female 95	0.2199060000	0.2483408537	0.0899021429	0.0235175867	0.0125340347	0.0009230975	0.0033054378	0.0115078095	0.0065080451	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0514821494	0.0009872229	0.0009211778	0.0053552635	0.0117081099	0.0025712258	0.0000000000	0.0080328952	0.0026359758	0.0164486792
White Female 96	0.2372040000	0.2707646491	0.0980198055	0.0256410938	0.0136657882	0.0010064480	0.0036039004	0.0125469006	0.0070956853	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0561307006	0.0010763636	0.0010043551	0.0058388139	0.0127652870	0.0028033931	0.0000000000	0.0087582209	0.0028739898	0.0179339033
White Female 97	0.2543880000	0.2935499213	0.1062683267	0.0277988323	0.0148157859	0.0010911422	0.0039071743	0.0136027421	0.0076927984	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0608541876	0.0011669413	0.0010888731	0.0063301593	0.0138395060	0.0030393031	0.0000000000	0.0094952390	0.0031158406	0.0194430696
White Female 98	0.2712340000	0.3164025862	0.1145412448	0.0299629527	0.0159691849	0.0011760869	0.0042113452	0.0146617064	0.0082916776	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0655916453	0.0012577870	0.0011736412	0.0068229580	0.0149169023	0.0032759108	0.0000000000	0.0102344370	0.0033584067	0.0209566995
White Female 99	0.2875080000	0.3389865950	0.1227169064	0.0321016318	0.0171090245	0.0012600330	0.0045119403	0.0157082216	0.0088835164	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0702734095	0.0013475646	0.0012574127	0.0073099633	0.0159816327	0.0035097369	0.0000000000	0.0109649450	0.0035981211	0.0224525352
White Female 100	0.3047580000	0.3634952926	0.1315893267	0.0344225766	0.0183460053	0.0013511332	0.0048381532	0.0168439245	0.0095257937	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0753541702	0.0014449934	0.0013483235	0.0078384729	0.0171371031	0.0037634906	0.0000000000	0.0117577094	0.0038582650	0.0240758513
White Female 101	0.3230440000	0.3901490008	0.1412382646	0.0369466515	0.0196912472	0.0014502066	0.0051929163	0.0180790245	0.0102242834	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0808796009	0.0015509492	0.0014471909	0.0084132379	0.0183937008	0.0040394528	0.0000000000	0.0126198569	0.0041411766	0.0258412407
White Female 102	0.3424260000	0.4191979737	0.1517543150	0.0396975550	0.0211573806	0.0015581833	0.0055795606	0.0194251182	0.0109855437	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0869015805	0.0016664268	0.0015549430	0.0090396548	0.0197632241	0.0043402147	0.0000000000	0.0135594822	0.0044495125	0.0277652786
White Female 103	0.3629720000	0.4509416683	0.1632458844	0.0427036456	0.0227595196	0.0016761765	0.0060020718	0.0208960819	0.0118174221	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0934821878	0.0017926167	0.0016726908	0.0097241811	0.0212597908	0.0046688767	0.0000000000	0.0145862717	0.0047864511	0.0298677996
White Female 104	0.3847500000	0.4857265897	0.1758384117	0.0459977367	0.0245151527	0.0018054741	0.0064650621	0.0225079724	0.0127289992	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.1006932547	0.0019308962	0.0018017195	0.0104742890	0.0228997372	0.0050290265	0.0000000000	0.0157114334	0.0051556703	0.0321717540
White Female 105	0.4078350000	0.5239699667	0.1896829382	0.0496193395	0.0264453378	0.0019476270	0.0069740847	0.0242801234	0.0137312090	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.1086212747	0.0020829241	0.0019435768	0.0112989755	0.0247027336	0.0054249837	0.0000000000	0.0169484632	0.0055615987	0.0347047768
White Female 106	0.4323050000	0.5661709763	0.2049601717	0.0536157255	0.0285752689	0.0021044906	0.0075357837	0.0262356663	0.0148371328	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.1173697293	0.0022506847	0.0021001142	0.0122090051	0.0266923138	0.0058619167	0.0000000000	0.0183135076	0.0060095349	0.0374999306
White Female 107	0.4582430000	0.6129377176	0.2218902506	0.0580444809	0.0309356376	0.0022783253	0.0081582530	0.0284027795	0.0160627067	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.1270646801	0.0024365953	0.0022735874	0.0132174909	0.0288971469	0.0063461216	0.0000000000	0.0198262363	0.0065059333	0.0405974923
White Female 108	0.4857380000	0.6650224158	0.2407454889	0.0629768405	0.0335644093	0.0024719271	0.0088515047	0.0308163203	0.0174276435	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.1378620667	0.0026436463	0.0024667867	0.0143406540	0.0313526969	0.0068853865	0.0000000000	0.0215109810	0.0070587783	0.0440472851
White Female 109	0.5148820000	0.7233631187	0.2618654703	0.0685016365	0.0365089284	0.0026887829	0.0096280244	0.0335197567	0.0189565257	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.1499563506	0.0028755665	0.0026831915	0.0155987226	0.0341031882	0.0074894238	0.0000000000	0.0233980839	0.0076780267	0.0479114400
White Female 110	0.5457750000	0.7891626090	0.2856856154	0.0747327708	0.0398299007	0.0029333635	0.0105038212	0.0365688241	0.0206808737	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.1635968738	0.0031371375	0.0029272635	0.0170176337	0.0372053264	0.0081706864	0.0000000000	0.0255264506	0.0083764453	0.0522696222
White Female 111	0.5785220000	0.8639876974	0.3127731272	0.0818186187	0.0436064049	0.0032114927	0.0114997495	0.0400361266	0.0226417474	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.1791084432	0.0034345878	0.0032048143	0.0186311744	0.0407329794	0.0089453966	0.0000000000	0.0279467616	0.0091706647	0.0572256086
White Female 112	0.6132330000	0.9499328345	0.3438862198	0.0899575220	0.0479441500	0.0035309558	0.0126436865	0.0440187185	0.0248940342	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.1969252475	0.0037762432	0.0035236131	0.0204845096	0.0447848907	0.0098352395	0.0000000000	0.0307267644	0.0100829162	0.0629181234
White Female 113	0.6448780000	1.0352938866	0.3747878673	0.0980411133	0.0522524158	0.0038482478	0.0137798494	0.0479742446	0.0271310144	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.2146209684	0.0041155768	0.0038402452	0.0223252495	0.0488092651	0.0107190351	0.0000000000	0.0334878743	0.0109889679	0.0685719518
White Female 114	0.6771220000	1.1304807361	0.4092465623	0.1070551960	0.0570566002	0.0042020629	0.0150467944	0.0523850860	0.0296254904	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.2343536202	0.0044939706	0.0041933246	0.0243778746	0.0532968799	0.0117045631	0.0000000000	0.0365668119	0.0119993141	0.0748765848
White Female 115	0.7109780000	1.2412524692	0.4493471580	0.1175451488	0.0626473709	0.0046138079	0.0165211756	0.0575181118	0.0325283854	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.2573170868	0.0049343186	0.0046042133	0.0267665747	0.0585192491	0.0128514511	0.0000000000	0.0401498620	0.0131750837	0.0822134715
White Female 116	0.7465270000	1.3724979705	0.4968594849	0.1299739434	0.0692714750	0.0051016551	0.0182680643	0.0635998668	0.0359678181	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.2845248555	0.0054560554	0.0050910460	0.0295967745	0.0647068607	0.0142103166	0.0000000000	0.0443951617	0.0145681689	0.0909064236
White Female 117	0.7838540000	1.5318011737	0.5545290109	0.1450597693	0.0773116820	0.0056937944	0.0203884035	0.0709817812	0.0401425336	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.3175491090	0.0060893293	0.0056819539	0.0330320152	0.0722172618	0.0158596807	0.0000000000	0.0495480229	0.0162590683	0.1014577576
White Female 118	0.8230460000	1.7318654672	0.6269545037	0.1640056226	0.0874091459	0.0064374450	0.0230512762	0.0802525143	0.0453854384	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.3590233155	0.0068846396	0.0064240581	0.0373462349	0.0816493576	0.0179310695	0.0000000000	0.0560193524	0.0183826200	0.1147088733
White Female 119	0.8641980000	1.9965573364	0.7227758955	0.1890716313	0.1007684343	0.0074213202	0.0265743474	0.0925180098	0.0523219798	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.4138951021	0.0079368623	0.0074058873	0.0430540944	0.0941283414	0.0206715874	0.0000000000	0.0645811416	0.0211921512	0.1322405504
